title,date,text,page_url
"Zimbabwe : rebond de 6% du PIB attendu en 2025, l’agriculture facteur clé",22/01/2025,"D’après les prévisions du gouvernement, le secteur agricole devrait croître de 12,8 % en 2025, après s’être contracté de 15 % en 2024. Ce qui devrait par la même occasion stimuler l’économie nationale dont la croissance a reculé à 2 % au cours de l’exercice précédent. 
Dans un nouveau rapport intitulé « Global Economic Prospect », la Banque... (lien) 
22/01/2025 - Zimbabwe : rebond de 6% du PIB attendu en 2025, l’agriculture facteur clé",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Street Souk : l’essor du festival nigérian de mode urbaine,22/01/2025,"Le Street Souk, plus grand festival annuel africain dédié au style vestimentaire Streetwear, organisait sa 7e édition le 22 décembre 2024 à Lagos au Nigeria. Evénement de niche, le concept est sur le point de prendre une nouvelle ampleur, notamment grâce à l’intérêt de médias internationaux présents à la dernière édition.
Le 22 décembre 2024 s’est tenue à Lagos au Nigeria la... (lien) 
22/01/2025 - Street Souk : l’essor du festival nigérian de mode urbaine",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Transition énergétique : l'Afrique toujours face au défi des investissements (Rapport),22/01/2025,"Malgré son potentiel en ressources énergétiques renouvelables, l'Afrique ne mobilise pas encore suffisamment d’investissements pour déployer les technologies nécessaires à la transition. Des solutions adaptées sont pourtant requises pour répondre aux besoins croissants tout en atteignant les objectifs climatiques.
En Afrique du Nord, 25,7 milliards USD sont requis chaque année pour... (lien) 
22/01/2025 - Transition énergétique : l'Afrique toujours face au défi des investissements (Rapport)",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Meridiam signe un partenariat stratégique à long terme pour développer des projets d'énergie renouvelable en Egypte,22/01/2025,"Meridiam a conclu un partenariat stratégique à long terme avec Hassan Allam Utilities (HAU) et la Banque Européenne pour la Reconstruction et le Développement (BERD) qui prévoit le développement et le financement de nouveaux projets d'énergie renouvelable - en particulier éolienne et solaire - en Égypte.
Ces projets contribueront de manière significative à la décarbonisation de la... (lien) 
22/01/2025 - Meridiam signe un partenariat stratégique à long terme pour développer des projets d'énergie renouvelable en Egypte",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=161
Côte d'Ivoire : la commune de Bouaké obtient les notes BBB à long terme et A3 à court terme,22/01/2025,"Après Dakar en 2013, Bouaké figure parmi les toutes premières communes de l’UEMOA à obtenir une notation financière en devise locale. Face à des besoins croissants en infrastructures et services publics, les collectivités ivoiriennes cherchent à s’affranchir des limites budgétaires de l’Etat en explorant des solutions de financement alternatives. A l’instar de Bouaké, cinq... (lien) 
22/01/2025 - Côte d'Ivoire : la commune de Bouaké obtient les notes BBB à long terme et A3 à court terme",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
IA : une coalition mondiale pour combler le déficit de compétences techniques,22/01/2025,"Alors que l’IA prend de plus en plus de place dans les domaines du digital, son adoption reste inégale dans le monde. Pour s’adapter à la tendance et faire profiter à leurs économies des retombées de ces évolutions numériques, les pays africains notamment ont besoin de combler le déficit en compétences techniques en la matière.
Dans le but d’assurer un accès équitable à la... (lien) 
22/01/2025 - IA : une coalition mondiale pour combler le déficit de compétences techniques",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
Ghana : la baisse de la production cacaoyère met le Cocobod en difficulté,22/01/2025,"Pour la saison 2020/2021, le Ghana avait atteint une production record de cacao à plus de 1 million de tonnes. Alors que ce cap n’a pas été dépassé depuis, la saison 2023/2024 s’est révélée tout aussi décevante, affichant les chiffres les plus bas en 20 ans.
Au Ghana, la mauvaise récolte cacaoyère enregistrée lors de la saison 2023/2024 a mis à rude épreuve le marché local de... (lien) 
22/01/2025 - Ghana : la baisse de la production cacaoyère met le Cocobod en difficulté",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
La hausse des cours du cacao plombe l’industrie mondiale de la transformation,22/01/2025,"Le marché mondial du cacao a été secoué avec les niveaux sans précédent atteints par les cours. Cette flambée a eu impact global sur toute la chaîne de valeur mondiale du produit.
Les chiffres sur la transformation mondiale de cacao durant le dernier trimestre 2024 sont tombés la semaine dernière. Et comme prévu, ils sont en baisse. En Europe, les broyages de fèves ont atteint... (lien) 
22/01/2025 - La hausse des cours du cacao plombe l’industrie mondiale de la transformation",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
XEJet lance la construction d’un centre de maintenance et réparation d’avions au Nigeria,22/01/2025,"Alors que divers projets de centres MRO (Maintenance, Réparation et Opérations) pour avions y sont restés au point mort ces dernières années, le Nigeria est enfin sur le point de voir cette ambition se concrétiser, grâce à un partenaire privé.
Le groupe de transport aérien XEJet a lancé la construction d’un centre de maintenance et réparation (MRO) à l’aéroport d’Abuja au... (lien) 
22/01/2025 - XEJet lance la construction d’un centre de maintenance et réparation d’avions au Nigeria",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
"Pétrole : hausse attendue de la production africaine, mais un marché sous pression en 2025",22/01/2025,"Alors que les analystes prédisent une période d’incertitudes croissantes sur le marché en 2025 et que les perspectives du secteur restent contrastées, les producteurs africains doivent surmonter différents défis pour maintenir une offre stable.
La production pétrolière africaine (brut+condensat) pourrait passer de 6,5 millions de barils par jour (bpj) actuellement à près de 7... (lien) 
22/01/2025 - Pétrole : hausse attendue de la production africaine, mais un marché sous pression en 2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
Congo : un projet de 2 millions $ veut restructurer la filière du bois domestique,22/01/2025,"Au Congo, les ressources forestières figurent parmi les plus importantes d’Afrique centrale. Dans le pays, le secteur, deuxième employeur après l’administration publique, est majoritairement dominé par des acteurs opérant dans l’informel.
En République du Congo, l’Association technique internationale des bois tropicaux (ATIBT) a donné, le mardi 21 janvier, le coup d’envoi d’un... (lien) 
22/01/2025 - Congo : un projet de 2 millions $ veut restructurer la filière du bois domestique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=168
L’AWEC ouvre les inscriptions de sa formation destinée aux entrepreneures africaines,22/01/2025,"Bien que l’Afrique enregistre le taux le plus fort au monde en matière d’entrepreneuriat féminin, les entreprises créées sont souvent en manque de compétences. L’AWEC propose aux entrepreneures du continent une formation pour améliorer leurs compétences entrepreneuriales.
L’organisation African Women Entrepreneurship Cooperative (AWEC) a ouvert les inscriptions pour la huitième... (lien) 
22/01/2025 - L’AWEC ouvre les inscriptions de sa formation destinée aux entrepreneures africaines",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
Madagascar - UE : signature d’un accord de 1 milliard $ en faveur du développement,22/01/2025,"Riche en ressources naturelles, Madagascar fait pourtant face à de nombreux défis socio-économiques, notamment la pauvreté et les effets du changement climatique. Le gouvernement a mis en place des mesures soutenues par les partenaires au développement.
Madagascar et l’Union européenne (UE) ont signé une déclaration de lancement de la stratégie conjointe européenne sur une période... (lien) 
22/01/2025 - Madagascar - UE : signature d’un accord de 1 milliard $ en faveur du développement",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
Lancement du service d'appel Wi-Fi en Égypte,22/01/2025,"Le gouvernement égyptien multiplie les efforts pour améliorer la couverture et la qualité des services fournis aux populations. L’exécutif a révélé que plus de 3000 tours télécoms ont été déployées dans le pays en 2024.
Les opérateurs de télécommunications égyptiens ont officiellement lancé le service d'appels via Wi-Fi afin notamment d’améliorer la qualité des services... (lien) 
22/01/2025 - Lancement du service d'appel Wi-Fi en Égypte",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
L’AIE prédit un marché gazier global sous pression en 2025,22/01/2025,"Plusieurs experts des marchés énergétiques comme Wood Mackenzie ont anticipé une année 2025 particulièrement mouvementée pour l’industrie mondiale du gaz du fait d’une combinaison de facteurs, dont le changement d’administration aux États-Unis.
Le marché gazier global est exposé à un déséquilibre qui risque d’exercer une pression sur la sécurité des approvisionnements... (lien) 
22/01/2025 - L’AIE prédit un marché gazier global sous pression en 2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
Google lance les candidatures de sa formation destinée aux start-up de la santé,22/01/2025,"L’intelligence artificielle est un moyen pour améliorer l’offre de santé. Dans ce contexte, Google veut donner aux entreprises du secteur des compétences pour maîtriser cette technologie afin d'améliorer les services et d’en tirer des bénéfices.
La multinationale technologique Google a lancé un appel à candidatures pour le compte de son programme Google for Startups Growth... (lien) 
22/01/2025 - Google lance les candidatures de sa formation destinée aux start-up de la santé",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
Burundi : 168 millions $ de la Banque mondiale pour l'énergie et la résilience climatique,22/01/2025,"Le Burundi ambitionne d'augmenter sa capacité électrique installée de 90 MW à 287 MW d'ici 2027, avec pour objectif d'assurer un accès universel à l'électricité d'ici 2030.
Le gouvernement burundais et la Banque mondiale ont signé le lundi 20 janvier, trois accords d’un montant total de 168,3 millions de dollars pour financer un projet de résilience climatique et deux projets... (lien) 
22/01/2025 - Burundi : 168 millions $ de la Banque mondiale pour l'énergie et la résilience climatique",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
Nigeria : 3 942 MW ajoutés au réseau électrique en 2024 malgré les défis,22/01/2025,"Tout au long de l’année de 2024, la disponibilité de l’électricité, affectée par des actes de vandalisme à répétition sur les installations électriques à travers le Nigeria, a constitué un défi significatif pour la Transmission Company of Nigeria (TCN).
La Transmission Company of Nigeria (TCN), l’entité qui gère le réseau de transport d’électricité dans le pays, s’est... (lien) 
22/01/2025 - Nigeria : 3 942 MW ajoutés au réseau électrique en 2024 malgré les défis",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=175
"Angola : 233,4 millions $ de Société Générale pour un satellite de télédétection",22/01/2025,"Le gouvernement angolais veut accélérer le développement du secteur spatial national. Le pays s’est déjà doté d’un satellite télécoms en partenariat avec la Russie. L’équipement est exploité commercialement depuis fin janvier 2023. 
L’Angola franchit une nouvelle étape vers le lancement de son premier satellite d’observation de la Terre ou de télédétection, Angeo-1.... (lien) 
22/01/2025 - Angola : 233,4 millions $ de Société Générale pour un satellite de télédétection",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
EuroStep Ventures et Omega Sports Holding initient un partenariat historique et un accord d’investissement,22/01/2025,"EuroStep Ventures (ESV) et Omega Sports Holding (OSH) annoncent un partenariat stratégique marquant un tournant pour le basketball en France et en Afrique. OSH devient actionnaire minoritaire dans les participations d’EuroStep Ventures en France, un partenariat qui vise à renforcer les opérations sportives, commerciales et sociales du Metropolitans Basketball Club (MBC). ESV, propriétaire... (lien) 
22/01/2025 - EuroStep Ventures et Omega Sports Holding initient un partenariat historique et un accord d’investissement",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
Bénin : le régulateur suspend plusieurs sites « non autorisés » pour les activités médiatiques,22/01/2025,"Un lot de plateformes en ligne « non autorisées » pour des activités de presse ont été suspendues par le régulateur au Bénin. Ce dernier leur demande de régulariser leur situation.
Au Bénin, le compte TikTok d’actualités Madame Actu et les sites d’informations Reporter Médias Monde, Crystal News, et Les Pharaons ont été « suspendus jusqu’à nouvel... (lien) 
22/01/2025 - Bénin : le régulateur suspend plusieurs sites « non autorisés » pour les activités médiatiques",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
Sénégal : suspension des importations d’oignons à partir du 25 janvier 2025,22/01/2025,"En Afrique de l’Ouest, le Sénégal est l’un des principaux producteurs d’oignons avec le Niger et le Nigeria. Le pays qui compte aussi sur les importations pour satisfaire ses besoins, met en place des mécanismes visant à réguler l’approvisionnement de son marché intérieur.
Au Sénégal, l’Agence de régulation des marchés (ARM) a décidé de suspendre les importations... (lien) 
22/01/2025 - Sénégal : suspension des importations d’oignons à partir du 25 janvier 2025",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
Deep Yellow alerte sur l’impact en Afrique d’un ralentissement des prix de l’uranium,22/01/2025,"En Mauritanie, au Niger, et en Namibie, les projets d’uranium enregistrent un coup d’accélérateur, grâce au regain d’intérêt pour le nucléaire. Si la construction annoncée de centrales peut favoriser la hausse de la demande d’uranium, des prix élevés sont nécessaires pour la viabilité de ces projets.
L’amélioration du prix de l’uranium sera une « condition préalable... (lien) 
22/01/2025 - Deep Yellow alerte sur l’impact en Afrique d’un ralentissement des prix de l’uranium",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
"Qui est Alino Faso, l’influenceur pro-Burkina Faso arrêté en Côte d’Ivoire ?",22/01/2025,"Soutien indéfectible du régime militaire au pouvoir au Burkina Faso, l’influenceur Alino Faso a été arrêté en Côte d’Ivoire. Selon les rumeurs, il ferait partie d’un groupe d’influenceurs créé pour orienter l’opinion en faveur du régime burkinabé, dans les tensions avec Abidjan.
La nouvelle a été accueillie assez différemment, selon que l’on soit Burkinabé ou... (lien) 
22/01/2025 - Qui est Alino Faso, l’influenceur pro-Burkina Faso arrêté en Côte d’Ivoire ?",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
La montée en puissance de la mine d'or Séguéla s'accélère en Côte d'Ivoire,22/01/2025,"En Côte d’Ivoire, Fortuna Mining a prévu une production d’or située entre 126 000 et 138 000 onces à la mine d’or Séguéla en 2024. Alors que la compagnie canadienne a atteint la limite supérieure de cette prévision, elle vise encore plus haut pour 2025 et 2026.
Le canadien Fortuna Mining a publié mardi 21 janvier ses prévisions de production pour 2025 et 2026,... (lien) 
22/01/2025 - La montée en puissance de la mine d'or Séguéla s'accélère en Côte d'Ivoire",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=182
L'assurtech sud-africaine Naked obtient 38 millions $ pour sa croissance,22/01/2025,"Cette opération constitue la plus grande levée de fonds jamais effectuée par Naked en Afrique du Sud.
Naked, une plateforme sud-africaine d'assurance entièrement numérique, a annoncé ce mardi 21 janvier 2025 avoir mobilisé 700 millions de rands (soit 37,8 millions de dollars), lors de son tour de financement de série B. 
Cette levée de fonds a été financée par plusieurs... (lien) 
22/01/2025 - L'assurtech sud-africaine Naked obtient 38 millions $ pour sa croissance",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=189
Nigeria : FCMB reçoit 44 millions $ de Proparco pour soutenir les PME,22/01/2025,"L'un des principaux défis auxquels sont confrontées les PME nigérianes est l'accès au financement, dans un contexte de hausse des taux d'intérêt et d'inflation élevée.
Proparco, l'agence française de financement du secteur privé dans les pays en développement, a annoncé le lundi 20 janvier 2025, avoir approuvé une ligne de crédit senior de 35 millions de dollars en faveur de la... (lien) 
22/01/2025 - Nigeria : FCMB reçoit 44 millions $ de Proparco pour soutenir les PME",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=189
"Russie-RCA : à Moscou, Faustin-Archange Touadéra a insisté sur la sécurité et l’économie",22/01/2025,"En misant sur des domaines stratégiques comme la sécurité, les ressources naturelles et l'agriculture, la Russie consolide son rôle de partenaire privilégié pour la Centrafrique et renforce son influence en Afrique.
Le président de la République centrafricaine (RCA), Faustin-Archange Touadéra, a effectué une visite d'Etat à Moscou du mercredi 15 au samedi 18 janvier pour discuter du... (lien) 
22/01/2025 - Russie-RCA : à Moscou, Faustin-Archange Touadéra a insisté sur la sécurité et l’économie",https://www.agenceecofin.com//a-la-une/recherche-article/articles?submit_x=0&submit_y=0&filterTousLesFils=Tous&filterCategories=Sous-rubrique&filterFrench=French&userSearch=1&testlimitstart=189
